Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","08/04/2021 17:45 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=68pPz6
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:,all
"Country of asylum:"
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
2003,"Saint Kitts and Nevis",KNA,-,-,0,5,0,,0,0
2003,"Sao Tome and Principe",STP,-,-,41,0,0,,0,0
2003,Sudan,SDN,-,-,606231,6675,0,,0,0
2003,Suriname,SUR,-,-,67,33,0,,0,0
2003,Slovakia,SVK,-,-,668,402,0,,0,0
2003,Slovenia,SVN,-,-,608,25,0,,0,0
2003,Eswatini,SWZ,-,-,0,10,0,,0,0
2003,Sweden,SWE,-,-,35,24,0,,0,0
2003,Switzerland,CHE,-,-,34,0,0,,0,0
2003,"Syrian Arab Rep.",SYR,-,-,20817,3548,0,,0,0
2003,"United Rep. of Tanzania",TZA,-,-,704,3562,0,,0,0
2003,"Turks and Caicos Islands",TCA,-,-,0,5,0,,0,0
2003,Thailand,THA,-,-,295,155,0,,0,0
2003,Tajikistan,TJK,-,-,58935,200,0,,0,0
2003,Turkmenistan,TKM,-,-,836,159,0,,0,0
2003,Timor-Leste,TLS,-,-,127,5,0,,0,837
2003,Togo,TGO,-,-,10610,5721,0,,0,0
2003,Tonga,TON,-,-,11,38,0,,0,0
2003,"Trinidad and Tobago",TTO,-,-,39,288,0,,0,0
2003,Tunisia,TUN,-,-,2562,370,0,,0,0
2003,Turkey,TUR,-,-,185087,8527,0,,0,0
2003,Tuvalu,TUV,-,-,5,0,0,,0,0
2003,"United Arab Emirates",ARE,-,-,16,22,0,,0,0
2003,Uganda,UGA,-,-,35241,2818,0,,0,0
2003,Ukraine,UKR,-,-,94142,2850,0,,0,0
2003,Uruguay,URY,-,-,59,541,0,,0,0
2003,"United States of America",USA,-,-,394,345,0,,0,0
2003,Uzbekistan,UZB,-,-,7394,1524,0,,0,430
2003,"Saint Vincent and the Grenadines",VCT,-,-,105,419,0,,0,0
2003,"Venezuela (Bolivarian Republic of)",VEN,-,-,598,2016,0,,0,0
2003,"Western Sahara",ESH,-,-,165729,19,0,,0,26000
2003,Yemen,YEM,-,-,1589,474,0,,0,0
2003,Zambia,ZMB,-,-,96,260,0,,0,0
2003,Zimbabwe,ZWE,-,-,7155,3471,0,,0,0
2003,Stateless,XXA,-,-,13867,3492,0,,0,206581
2003,Tibetan,TIB,-,-,20038,0,0,,0,704
2003,"Unknown ",,-,-,320112,229290,0,,0,23759
2004,Afghanistan,AFG,-,-,2414460,16983,159549,,0,100062
2004,Albania,ALB,-,-,10474,3319,0,,0,0
2004,Algeria,DZA,-,-,10651,1335,0,,0,0
2004,Andorra,AND,-,-,0,5,0,,0,0
2004,Angola,AGO,-,-,228842,9540,0,,0,0
2004,"Antigua and Barbuda",ATG,-,-,13,13,0,,0,0
2004,Egypt,EGY,-,-,5362,2242,0,,0,0
2004,Argentina,ARG,-,-,789,500,0,,0,0
2004,Armenia,ARM,-,-,13410,4044,0,,0,0
2004,Australia,AUS,-,-,11,7,0,,0,0
2004,Austria,AUT,-,-,44,5,0,,0,0
2004,Azerbaijan,AZE,-,-,250584,3951,578545,,0,0
2004,Bahrain,BHR,-,-,52,18,0,,0,0
2004,Barbados,BRB,-,-,10,12,0,,0,0
2004,Burundi,BDI,-,-,485753,7852,855,,0,0
2004,Belgium,BEL,-,-,41,17,0,,0,0
2004,Benin,BEN,-,-,299,211,0,,0,0
2004,Bangladesh,BGD,-,-,5734,9339,0,,0,0
2004,Bahamas,BHS,-,-,0,19,0,,0,0
2004,Bhutan,BTN,-,-,105260,482,0,,0,10000
2004,"Burkina Faso",BFA,-,-,575,112,0,,0,0
2004,Belarus,BLR,-,-,8227,1403,0,,0,0
2004,"Bolivia (Plurinational State of)",BOL,-,-,280,380,0,,0,0
2004,Botswana,BWA,-,-,5,7,0,,0,0
2004,Brazil,BRA,-,-,402,1011,0,,0,0
2004,"Bosnia and Herzegovina",BIH,-,-,228813,1184,309240,,0,0
2004,Bulgaria,BGR,-,-,2227,1222,0,,0,0
2004,Belize,BLZ,-,-,6,23,0,,0,0
2004,Cambodia,KHM,-,-,18110,501,0,,0,0
2004,Canada,CAN,-,-,57,18,0,,0,0
2004,"Central African Rep.",CAF,-,-,31057,1286,0,,0,0
2004,Chad,TCD,-,-,52646,2540,0,,0,0
2004,China,CHN,-,-,134709,19725,0,,0,0
2004,Chile,CHL,-,-,1184,197,0,,0,0
2004,Cameroon,CMR,-,-,7632,3722,0,,0,0
2004,Congo,COG,-,-,28140,7141,0,,0,0
2004,"Dem. Rep. of the Congo",COD,-,-,462187,50911,0,,0,0
2004,Comoros,COM,-,-,52,517,0,,0,0
2004,Colombia,COL,-,-,47380,21525,2000000,,0,26350
2004,"Costa Rica",CRI,-,-,137,351,0,,0,0
2004,Cuba,CUB,-,-,15672,1985,0,,0,0
2004,"Cabo Verde",CPV,-,-,5,11,0,,0,0
2004,Czechia,CZE,-,-,4528,167,0,,0,0
2004,Denmark,DNK,-,-,10,5,0,,0,0
2004,Djibouti,DJI,-,-,492,36,0,,0,0
2004,Dominica,DMA,-,-,24,17,0,,0,0
2004,"Dominican Rep.",DOM,-,-,94,146,0,,0,0
2004,Ecuador,ECU,-,-,718,492,0,,0,0
2004,"Equatorial Guinea",GNQ,-,-,540,50,0,,0,0
2004,Eritrea,ERI,-,-,131108,2811,0,,0,37416
2004,Estonia,EST,-,-,850,143,0,,0,0
2004,Ethiopia,ETH,-,-,63153,13098,0,,0,0
2004,Fiji,FJI,-,-,1280,520,0,,0,0
2004,Finland,FIN,-,-,0,5,0,,0,0
2004,France,FRA,-,-,112,55,0,,0,0
2004,"Micronesia (Federated States of)",FSM,-,-,0,5,0,,0,0
2004,Gabon,GAB,-,-,50,26,0,,0,0
2004,Gambia,GMB,-,-,684,439,0,,0,0
2004,Palestinian,PSE,-,-,349827,1024,0,,0,6000
2004,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,141,46,0,,0,0
2004,Georgia,GEO,-,-,6620,2783,237069,,0,2809
2004,Germany,DEU,-,-,74,61,0,,0,0
2004,Ghana,GHA,-,-,14760,1650,0,,0,0
2004,Guinea-Bissau,GNB,-,-,1009,199,0,,0,0
2004,Greece,GRC,-,-,222,32,0,,0,0
2004,Grenada,GRD,-,-,98,121,0,,0,0
2004,Guatemala,GTM,-,-,4375,58642,0,,0,0
2004,Guinea,GIN,-,-,4778,2479,0,,0,0
2004,Guyana,GUY,-,-,192,668,0,,0,0
2004,Haiti,HTI,-,-,9209,16266,0,,0,0
2004,"China, Hong Kong SAR",HKG,-,-,7,10,0,,0,0
2004,Honduras,HND,-,-,485,1265,0,,0,0
2004,Croatia,HRV,-,-,215480,355,7540,,0,0
2004,Hungary,HUN,-,-,2747,597,0,,0,0
2004,Iceland,ISL,-,-,8,6,0,,0,0
2004,"Cote d'Ivoire",CIV,-,-,23649,4742,38039,,0,0
2004,India,IND,-,-,13335,11708,0,,0,0
2004,Indonesia,IDN,-,-,27919,5771,0,,0,16176
2004,Ireland,IRL,-,-,5,5,0,,0,0
2004,"Iran (Islamic Rep. of)",IRN,-,-,115172,9519,0,,0,0
2004,Iraq,IRQ,-,-,311890,30619,0,,0,16139
2004,Israel,ISR,-,-,670,760,0,,0,0
2004,Italy,ITA,-,-,192,23,0,,0,0
2004,Jamaica,JAM,-,-,350,285,0,,0,0
2004,Jordan,JOR,-,-,1158,703,0,,0,0
2004,Japan,JPN,-,-,19,70,0,,0,0
2004,Kazakhstan,KAZ,-,-,6125,656,0,,0,0
2004,Kenya,KEN,-,-,3843,11209,0,,0,0
2004,Kyrgyzstan,KGZ,-,-,3286,474,0,,0,0
2004,Kiribati,KIR,-,-,31,0,0,,0,0
2004,"Rep. of Korea",KOR,-,-,269,307,0,,0,0
2004,"Dem. People's Rep. of Korea",PRK,-,-,344,64,0,,0,0
2004,Kuwait,KWT,-,-,392,89,0,,0,0
2004,"Lao People's Dem. Rep.",LAO,-,-,16114,471,0,,0,5
2004,Liberia,LBR,-,-,335467,7587,498566,,0,0
2004,Libya,LBY,-,-,1697,811,0,,0,0
2004,"Saint Lucia",LCA,-,-,32,149,0,,0,0
2004,Lebanon,LBN,-,-,19854,1610,0,,0,0
2004,Lesotho,LSO,-,-,5,10,0,,0,0
2004,"Sri Lanka",LKA,-,-,114051,3114,351884,,0,0
2004,Lithuania,LTU,-,-,1470,202,0,,0,0
2004,Latvia,LVA,-,-,2822,148,0,,0,0
2004,"China, Macao SAR",MAC,-,-,18,5,0,,0,0
2004,Madagascar,MDG,-,-,132,14,0,,0,0
2004,Mauritania,MRT,-,-,31104,2573,0,,0,0
2004,"North Macedonia",MKD,-,-,5107,695,0,,0,0
2004,"Rep. of Moldova",MDA,-,-,11937,615,0,,0,0
2004,Maldives,MDV,-,-,0,5,0,,0,0
2004,Mexico,MEX,-,-,1741,18831,0,,0,0
2004,Mali,MLI,-,-,477,191,0,,0,3500
2004,Malaysia,MYS,-,-,287,175,0,,0,0
2004,Malawi,MWI,-,-,95,2937,0,,0,0
2004,Mongolia,MNG,-,-,444,561,0,,0,0
2004,Morocco,MAR,-,-,1314,251,0,,0,0
2004,Mozambique,MOZ,-,-,94,310,0,,0,0
2004,Malta,MLT,-,-,0,5,0,,0,0
2004,Mauritius,MUS,-,-,15,11,0,,0,0
2004,Myanmar,MMR,-,-,160997,10503,0,,0,1005
2004,Namibia,NAM,-,-,1307,184,0,,0,0
2004,Nepal,NPL,-,-,1414,1309,0,,0,0
2004,Netherlands,NLD,-,-,45,115,0,,0,0
2004,Niger,NER,-,-,676,351,0,,0,0
2004,Nicaragua,NIC,-,-,1822,6243,0,,0,0
2004,Nigeria,NGA,-,-,23883,13254,0,,0,0
2004,Norway,NOR,-,-,5,5,0,,0,0
2004,"New Zealand",NZL,-,-,0,5,0,,0,0
2004,Oman,OMN,-,-,16,0,0,,0,0
2004,Pakistan,PAK,-,-,25943,15796,0,,0,0
2004,Panama,PAN,-,-,38,70,0,,0,0
2004,Paraguay,PRY,-,-,35,42,0,,0,0
2004,Peru,PER,-,-,4767,2103,0,,0,0
2004,Philippines,PHL,-,-,428,980,0,,0,61314
2004,"Papua New Guinea",PNG,-,-,12,0,0,,0,0
2004,Poland,POL,-,-,10683,569,0,,0,0
2004,Portugal,PRT,-,-,43,212,0,,0,0
2004,Qatar,QAT,-,-,10,0,0,,0,0
2004,Romania,ROU,-,-,6043,1339,0,,0,0
2004,"South Africa",ZAF,-,-,261,542,0,,0,0
2004,"Russian Federation",RUS,-,-,108097,13000,334796,,0,192584
2004,Rwanda,RWA,-,-,63793,5354,0,,0,0
2004,"El Salvador",SLV,-,-,4498,91767,0,,0,0
2004,"Saudi Arabia",SAU,-,-,212,83,0,,0,0
2004,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,237015,9646,248154,,0,85000
2004,Senegal,SEN,-,-,8325,1544,0,,0,0
2004,Seychelles,SYC,-,-,47,10,0,,0,0
2004,Singapore,SGP,-,-,37,15,0,,0,0
2004,"Sierra Leone",SLE,-,-,41798,8119,0,,0,0
2004,"Solomon Islands",SLB,-,-,61,10,0,,0,0
2004,Somalia,SOM,-,-,389287,20517,0,,0,2010
2004,Spain,ESP,-,-,53,28,0,,0,0
2004,"Viet Nam",VNM,-,-,349794,1075,0,,0,1829
2004,"Sao Tome and Principe",STP,-,-,36,0,0,,0,0
2004,Sudan,SDN,-,-,730631,11950,662302,,0,0
2004,Suriname,SUR,-,-,47,28,0,,0,0
2004,Slovakia,SVK,-,-,618,212,0,,0,0
2004,Slovenia,SVN,-,-,580,11,0,,0,0
2004,Eswatini,SWZ,-,-,6,10,0,,0,0
2004,Sweden,SWE,-,-,30,7,0,,0,0
2004,Switzerland,CHE,-,-,11,0,0,,0,0
2004,"Syrian Arab Rep.",SYR,-,-,21431,3781,0,,0,0
2004,"United Rep. of Tanzania",TZA,-,-,982,4339,0,,0,0
2004,Thailand,THA,-,-,321,90,0,,0,0
2004,Tajikistan,TJK,-,-,56776,157,0,,0,0
2004,Turkmenistan,TKM,-,-,815,180,0,,0,0
2004,Timor-Leste,TLS,-,-,221,0,0,,0,0
2004,Togo,TGO,-,-,10818,5456,0,,0,0
2004,Tonga,TON,-,-,5,13,0,,0,0
2004,"Trinidad and Tobago",TTO,-,-,38,172,0,,0,0
2004,Tunisia,TUN,-,-,2512,343,0,,0,0
2004,Turkey,TUR,-,-,174572,5282,0,,0,0
2004,Tuvalu,TUV,-,-,5,0,0,,0,0
2004,"United Arab Emirates",ARE,-,-,70,5,0,,0,0
2004,Uganda,UGA,-,-,31955,3202,0,,0,0
2004,Ukraine,UKR,-,-,89583,2642,0,,0,0
2004,Uruguay,URY,-,-,77,129,0,,0,0
2004,"United States of America",USA,-,-,451,266,0,,0,0
2004,Uzbekistan,UZB,-,-,7293,1332,0,,0,430
2004,"Saint Vincent and the Grenadines",VCT,-,-,181,213,0,,0,0
2004,"Venezuela (Bolivarian Republic of)",VEN,-,-,1252,2682,0,,0,0
2004,"Western Sahara",ESH,-,-,165728,13,0,,0,26000
2004,Yemen,YEM,-,-,1599,338,0,,0,0
2004,Zambia,ZMB,-,-,120,373,0,,0,0
2004,Zimbabwe,ZWE,-,-,9557,9398,0,,0,0
2004,Stateless,XXA,-,-,13885,3153,0,,1455861,0
2004,Tibetan,TIB,-,-,20038,0,0,,0,737
2004,"Unknown ",,-,-,351196,225548,0,,0,7676
2005,Afghanistan,AFG,-,-,2166139,14023,142505,,0,100356
2005,Albania,ALB,-,-,12718,2572,0,,0,0
2005,Algeria,DZA,-,-,12024,1381,0,,0,0
2005,Andorra,AND,-,-,10,5,0,,0,0
2005,Angola,AGO,-,-,215811,8336,0,,0,0
2005,"Antigua and Barbuda",ATG,-,-,13,7,0,,0,0
2005,Egypt,EGY,-,-,6288,2327,0,,0,0
2005,Argentina,ARG,-,-,850,285,0,,0,0
2005,Armenia,ARM,-,-,13965,4339,0,,0,0
2005,Australia,AUS,-,-,41,0,0,,0,0
2005,Austria,AUT,-,-,62,0,0,,0,0
2005,Azerbaijan,AZE,-,-,233678,4121,578545,,0,0
2005,Bahrain,BHR,-,-,40,22,0,,0,0
2005,Barbados,BRB,-,-,8,18,0,,0,0
2005,Burundi,BDI,-,-,438695,8260,11500,,0,0
2005,Belgium,BEL,-,-,95,20,0,,0,0
2005,Benin,BEN,-,-,402,272,0,,0,0
2005,Bermuda,BMU,-,-,0,5,0,,0,0
2005,Bangladesh,BGD,-,-,7303,10156,0,,0,0
2005,Bahamas,BHS,-,-,0,18,0,,0,0
2005,Bhutan,BTN,-,-,106539,1105,0,,0,10000
2005,"Burkina Faso",BFA,-,-,602,199,0,,0,0
2005,Belarus,BLR,-,-,8849,1425,0,,0,0
2005,"Bolivia (Plurinational State of)",BOL,-,-,263,352,0,,0,0
2005,Botswana,BWA,-,-,0,8,0,,0,0
2005,Brazil,BRA,-,-,370,590,0,,0,0
2005,"Brunei Darussalam",BRN,-,-,47,0,0,,0,0
2005,"Bosnia and Herzegovina",BIH,-,-,109931,1816,182747,,0,0
2005,Bulgaria,BGR,-,-,4250,1212,0,,0,0
2005,Belize,BLZ,-,-,5,24,0,,0,0
2005,Cambodia,KHM,-,-,17804,856,0,,0,5
2005,Canada,CAN,-,-,120,35,0,,0,0
2005,"Central African Rep.",CAF,-,-,42875,1839,0,,0,0
2005,Chad,TCD,-,-,48389,3109,0,,0,3000
2005,China,CHN,-,-,124086,19378,0,,0,0
2005,Chile,CHL,-,-,929,81,0,,0,0
2005,Cameroon,CMR,-,-,9096,4856,0,,0,0
2005,Congo,COG,-,-,24428,8168,0,,0,0
2005,"Dem. Rep. of the Congo",COD,-,-,430919,55950,0,,0,0
2005,Comoros,COM,-,-,64,509,0,,0,0
2005,Colombia,COL,-,-,60447,19744,2000000,,0,459900
2005,"Costa Rica",CRI,-,-,176,133,0,,0,0
2005,Cuba,CUB,-,-,19003,1671,0,,0,0
2005,"Cabo Verde",CPV,-,-,0,14,0,,0,0
2005,Cyprus,CYP,-,-,5,0,0,,0,0
2005,Czechia,CZE,-,-,3589,203,0,,0,0
2005,Denmark,DNK,-,-,10,5,0,,0,0
2005,Djibouti,DJI,-,-,498,215,0,,0,0
2005,Dominica,DMA,-,-,30,46,0,,0,0
2005,"Dominican Rep.",DOM,-,-,62,77,0,,0,0
2005,Ecuador,ECU,-,-,772,274,0,,0,0
2005,"Equatorial Guinea",GNQ,-,-,478,50,0,,0,0
2005,Eritrea,ERI,-,-,144062,4016,0,,0,36110
2005,Estonia,EST,-,-,738,132,0,,0,0
2005,Ethiopia,ETH,-,-,65447,16216,0,,0,5
2005,Fiji,FJI,-,-,1376,370,0,,0,0
2005,Finland,FIN,-,-,5,5,0,,0,0
2005,"New Caledonia",NCL,-,-,0,7,0,,0,0
2005,France,FRA,-,-,286,54,0,,0,0
2005,Gabon,GAB,-,-,78,55,0,,0,0
2005,Gambia,GMB,-,-,1680,659,0,,0,0
2005,Palestinian,PSE,-,-,349663,1053,0,,0,6000
2005,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,134,57,0,,0,0
2005,Georgia,GEO,-,-,7289,3005,234249,,0,2809
2005,Germany,DEU,-,-,75,65,0,,0,0
2005,Ghana,GHA,-,-,18421,2327,0,,0,0
2005,Guinea-Bissau,GNB,-,-,1042,243,0,,0,0
2005,Greece,GRC,-,-,333,43,0,,0,0
2005,Grenada,GRD,-,-,151,101,0,,0,0
2005,Guatemala,GTM,-,-,3376,31848,0,,0,0
2005,Guinea,GIN,-,-,5816,3268,0,,0,0
2005,Guyana,GUY,-,-,405,385,0,,0,0
2005,Haiti,HTI,-,-,13538,13515,0,,0,0
2005,"China, Hong Kong SAR",HKG,-,-,0,19,0,,0,0
2005,Honduras,HND,-,-,536,1225,0,,0,0
2005,Croatia,HRV,-,-,119154,208,4804,,0,0
2005,Hungary,HUN,-,-,3516,254,0,,0,0
2005,Iceland,ISL,-,-,10,0,0,,0,0
2005,"Cote d'Ivoire",CIV,-,-,18333,6348,38039,,0,0
2005,India,IND,-,-,16275,12169,0,,0,0
2005,Indonesia,IDN,-,-,34383,4492,0,,0,224
2005,Ireland,IRL,-,-,23,0,0,,0,0
2005,"Iran (Islamic Rep. of)",IRN,-,-,99430,12879,0,,0,0
2005,Iraq,IRQ,-,-,262302,34438,1200000,,0,16273
2005,Israel,ISR,-,-,624,620,0,,0,0
2005,Italy,ITA,-,-,219,20,0,,0,0
2005,Jamaica,JAM,-,-,489,288,0,,0,0
2005,Jordan,JOR,-,-,1778,663,0,,0,0
2005,Japan,JPN,-,-,10,51,0,,0,0
2005,Kazakhstan,KAZ,-,-,4321,605,0,,0,0
2005,Kenya,KEN,-,-,4638,11431,0,,0,0
2005,Kyrgyzstan,KGZ,-,-,3127,362,0,,0,0
2005,Kiribati,KIR,-,-,31,5,0,,0,0
2005,"Rep. of Korea",KOR,-,-,266,321,0,,0,0
2005,"Dem. People's Rep. of Korea",PRK,-,-,287,67,0,,0,0
2005,Kuwait,KWT,-,-,374,65,0,,0,0
2005,"Lao People's Dem. Rep.",LAO,-,-,24441,346,0,,0,5
2005,Liberia,LBR,-,-,231136,5975,237822,,0,0
2005,Libya,LBY,-,-,1556,763,0,,0,0
2005,"Saint Lucia",LCA,-,-,96,200,0,,0,0
2005,Lebanon,LBN,-,-,18325,2004,0,,0,11
2005,Lesotho,LSO,-,-,0,6,0,,0,0
2005,"Sri Lanka",LKA,-,-,108132,4242,324699,,0,0
2005,Lithuania,LTU,-,-,1440,181,0,,0,0
2005,Latvia,LVA,-,-,2428,118,0,,0,0
2005,"China, Macao SAR",MAC,-,-,8,5,0,,0,0
2005,Madagascar,MDG,-,-,201,15,0,,0,0
2005,Mauritania,MRT,-,-,31650,2297,0,,0,0
2005,"North Macedonia",MKD,-,-,8603,702,0,,0,0
2005,Monaco,MCO,-,-,0,5,0,,0,0
2005,"Rep. of Moldova",MDA,-,-,12065,569,0,,0,0
2005,Maldives,MDV,-,-,10,0,0,,0,0
2005,Mexico,MEX,-,-,2309,12614,0,,0,0
2005,Mali,MLI,-,-,512,339,0,,0,3500
2005,Malaysia,MYS,-,-,388,184,0,,0,0
2005,Malawi,MWI,-,-,98,3846,0,,0,0
2005,Mongolia,MNG,-,-,655,645,0,,0,0
2005,Morocco,MAR,-,-,2914,449,0,,0,0
2005,Mozambique,MOZ,-,-,93,366,0,,0,0
2005,Mauritius,MUS,-,-,22,17,0,,0,0
2005,Myanmar,MMR,-,-,164851,41127,0,,0,11
2005,Namibia,NAM,-,-,1221,40,0,,0,0
2005,Nepal,NPL,-,-,2061,2417,0,,0,0
2005,Netherlands,NLD,-,-,155,40,0,,0,0
2005,Niger,NER,-,-,642,581,0,,0,0
2005,Nicaragua,NIC,-,-,1463,4423,0,,0,0
2005,Nigeria,NGA,-,-,22123,14015,0,,0,0
2005,Norway,NOR,-,-,12,0,0,,0,0
2005,"New Zealand",NZL,-,-,5,5,0,,0,0
2005,Oman,OMN,-,-,10,0,0,,0,0
2005,Pakistan,PAK,-,-,29906,16438,0,,0,0
2005,Panama,PAN,-,-,41,59,0,,0,0
2005,Paraguay,PRY,-,-,42,31,0,,0,0
2005,Peru,PER,-,-,4863,1637,0,,0,0
2005,Philippines,PHL,-,-,464,862,0,,0,61314
2005,"Papua New Guinea",PNG,-,-,20,17,0,,0,0
2005,Poland,POL,-,-,19642,603,0,,0,0
2005,Portugal,PRT,-,-,74,122,0,,0,0
2005,Qatar,QAT,-,-,6,5,0,,0,0
2005,Romania,ROU,-,-,11495,1135,0,,0,0
2005,"South Africa",ZAF,-,-,259,153,0,,0,0
2005,"Russian Federation",RUS,-,-,103037,14303,170544,,0,133278
2005,Rwanda,RWA,-,-,100252,15857,0,,0,0
2005,"El Salvador",SLV,-,-,4283,45203,0,,0,0
2005,"Saudi Arabia",SAU,-,-,146,65,0,,0,0
2005,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,189985,18133,246391,,0,85000
2005,Senegal,SEN,-,-,8662,1833,0,,0,0
2005,Seychelles,SYC,-,-,39,8,0,,0,0
2005,Singapore,SGP,-,-,35,22,0,,0,0
2005,"Sierra Leone",SLE,-,-,40473,5925,0,,0,0
2005,"San Marino",SMR,-,-,0,5,0,,0,0
2005,"Solomon Islands",SLB,-,-,27,10,0,,0,0
2005,Somalia,SOM,-,-,395544,30466,400000,,0,2024
2005,Spain,ESP,-,-,49,20,0,,0,0
2005,"Viet Nam",VNM,-,-,358268,1699,0,,0,797
2005,"Saint Kitts and Nevis",KNA,-,-,31,0,0,,0,0
2005,"Sao Tome and Principe",STP,-,-,23,0,0,,0,0
2005,Sudan,SDN,-,-,693621,13461,841946,,0,0
2005,Suriname,SUR,-,-,26,21,0,,0,0
2005,Slovakia,SVK,-,-,787,201,0,,0,0
2005,Slovenia,SVN,-,-,154,19,0,,0,0
2005,Eswatini,SWZ,-,-,12,5,0,,0,0
2005,Sweden,SWE,-,-,75,10,0,,0,0
2005,Switzerland,CHE,-,-,14,0,0,,0,0
2005,"Syrian Arab Rep.",SYR,-,-,16395,6992,0,,0,0
2005,"United Rep. of Tanzania",TZA,-,-,1542,5236,0,,0,0
2005,Thailand,THA,-,-,424,214,0,,0,7
2005,Tajikistan,TJK,-,-,54753,152,0,,0,0
2005,Turkmenistan,TKM,-,-,818,170,0,,0,0
2005,Timor-Leste,TLS,-,-,251,0,0,,0,0
2005,Togo,TGO,-,-,51092,7466,3000,,0,0
2005,Tonga,TON,-,-,0,6,0,,0,0
2005,"Trinidad and Tobago",TTO,-,-,61,209,0,,0,0
2005,Tunisia,TUN,-,-,3120,357,0,,0,0
2005,Turkey,TUR,-,-,170557,11310,0,,0,0
2005,"United Arab Emirates",ARE,-,-,31,15,0,,0,0
2005,Uganda,UGA,-,-,34208,4297,0,,0,0
2005,Ukraine,UKR,-,-,84223,2664,0,,0,0
2005,Uruguay,URY,-,-,107,63,0,,0,0
2005,"United States of America",USA,-,-,676,255,0,,0,0
2005,Uzbekistan,UZB,-,-,8322,1465,0,,0,0
2005,"Saint Vincent and the Grenadines",VCT,-,-,279,353,0,,0,0
2005,"Venezuela (Bolivarian Republic of)",VEN,-,-,2581,2816,0,,0,0
2005,"Western Sahara",ESH,-,-,90650,20,0,,0,26000
2005,Yemen,YEM,-,-,1322,411,0,,0,0
2005,Zambia,ZMB,-,-,146,478,0,,0,0
2005,Zimbabwe,ZWE,-,-,11246,17330,0,,0,0
2005,Stateless,XXA,-,-,12281,1934,0,,2383651,0
2005,Tibetan,TIB,-,-,20198,8,0,,0,928
2005,"Unknown ",,-,-,187212,125969,0,,0,12802
2006,Afghanistan,AFG,-,-,2107510,14959,129310,,0,100372
2006,Albania,ALB,-,-,14079,2279,0,,0,0
2006,Algeria,DZA,-,-,8339,1531,0,,0,0
2006,Andorra,AND,-,-,10,0,0,,0,0
2006,Angola,AGO,-,-,206483,1577,0,,0,0
2006,"Antigua and Barbuda",ATG,-,-,18,8,0,,0,0
2006,Egypt,EGY,-,-,7609,1675,0,,0,0
2006,Argentina,ARG,-,-,888,176,0,,0,0
2006,Armenia,ARM,-,-,14913,5401,0,,0,0
2006,Australia,AUS,-,-,29,5,0,,0,0
2006,Austria,AUT,-,-,30,16,0,,0,0
2006,Azerbaijan,AZE,-,-,126070,3095,686586,,0,0
2006,Bahrain,BHR,-,-,56,14,0,,0,0
2006,Barbados,BRB,-,-,28,37,0,,0,0
2006,Burundi,BDI,-,-,396533,5519,13850,,0,0
2006,Belgium,BEL,-,-,64,35,0,,0,0
2006,Benin,BEN,-,-,209,154,0,,0,0
2006,Bangladesh,BGD,-,-,7797,4009,0,,0,0
2006,Bahamas,BHS,-,-,13,22,0,,0,0
2006,Bhutan,BTN,-,-,108070,1453,0,,0,10000
2006,"Burkina Faso",BFA,-,-,375,193,0,,0,0
2006,Belarus,BLR,-,-,9368,1698,0,,0,0
2006,"Bolivia (Plurinational State of)",BOL,-,-,372,424,0,,0,0
2006,Botswana,BWA,-,-,10,27,0,,0,0
2006,Brazil,BRA,-,-,704,429,0,,0,0
2006,"Bosnia and Herzegovina",BIH,-,-,199948,1685,135500,,0,0
2006,Bulgaria,BGR,-,-,3433,821,0,,0,0
2006,Belize,BLZ,-,-,18,14,0,,0,0
2006,Cambodia,KHM,-,-,17964,668,0,,0,0
2006,Canada,CAN,-,-,94,44,0,,0,0
2006,"Central African Rep.",CAF,-,-,71671,2108,147000,,0,0
2006,Chad,TCD,-,-,36287,3430,112686,,0,0
2006,China,CHN,-,-,140584,17278,0,,0,0
2006,Chile,CHL,-,-,799,83,0,,0,0
2006,Cameroon,CMR,-,-,10375,3382,0,,0,0
2006,Congo,COG,-,-,20599,4864,3492,,0,0
2006,"Dem. Rep. of the Congo",COD,-,-,401908,29211,1075297,,0,0
2006,Comoros,COM,-,-,78,5,0,,0,0
2006,Colombia,COL,-,-,72793,21914,3000000,,0,467000
2006,"Costa Rica",CRI,-,-,284,74,0,,0,0
2006,Cuba,CUB,-,-,33581,1321,0,,0,0
2006,"Cabo Verde",CPV,-,-,35,10,0,,0,0
2006,Cyprus,CYP,-,-,5,0,0,,0,0
2006,Czechia,CZE,-,-,2136,181,0,,0,0
