"Year","Country.of.origin","Country.of.origin..ISO.","Country.of.asylum","Country.of.asylum..ISO.","Refugees.under.UNHCR.s.mandate","Asylum.seekers","IDPs.of.concern.to.UNHCR","Venezuelans.displaced.abroad","Stateless.persons","Others.of.concern"
2001,"Afghanistan","AFG","Azerbaijan","AZE",243,931,0,NA,0,0
2001,"Iraq","IRQ","Azerbaijan","AZE",30,41,0,NA,0,0
2001,"Somalia","SOM","Burundi","BDI",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Belgium","BEL",357,0,0,NA,0,0
2001,"Iraq","IRQ","Belgium","BEL",228,0,0,NA,0,0
2001,"Somalia","SOM","Belgium","BEL",187,0,0,NA,0,0
2001,"Sudan","SDN","Belgium","BEL",14,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Belgium","BEL",47,0,0,NA,0,0
2001,"Iraq","IRQ","Benin","BEN",5,0,0,NA,0,0
2001,"Sudan","SDN","Benin","BEN",32,0,0,NA,0,0
2001,"Somalia","SOM","Bangladesh","BGD",31,0,0,NA,0,0
2001,"Sudan","SDN","Burkina Faso","BFA",6,0,0,NA,0,0
2001,"Afghanistan","AFG","Belarus","BLR",454,213,0,NA,0,0
2001,"Iraq","IRQ","Belarus","BLR",0,7,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Belarus","BLR",0,5,0,NA,0,0
2001,"Somalia","SOM","Botswana","BWA",461,140,0,NA,0,0
2001,"Sudan","SDN","Botswana","BWA",5,23,0,NA,0,0
2001,"Afghanistan","AFG","Brazil","BRA",0,5,0,NA,0,0
2001,"Iraq","IRQ","Brazil","BRA",73,14,0,NA,0,0
2001,"Somalia","SOM","Brazil","BRA",16,0,0,NA,0,0
2001,"Sudan","SDN","Brazil","BRA",25,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Brazil","BRA",5,0,0,NA,0,0
2001,"Iraq","IRQ","Bosnia and Herzegovina","BIH",9,0,0,NA,0,0
2001,"Afghanistan","AFG","Bulgaria","BGR",1565,623,0,NA,0,0
2001,"Iraq","IRQ","Bulgaria","BGR",508,521,0,NA,0,0
2001,"Somalia","SOM","Bulgaria","BGR",30,0,0,NA,0,0
2001,"Sudan","SDN","Bulgaria","BGR",66,20,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Bulgaria","BGR",58,0,0,NA,0,0
2001,"Afghanistan","AFG","Cambodia","KHM",17,0,0,NA,0,0
2001,"Iraq","IRQ","Cambodia","KHM",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Canada","CAN",11371,406,0,NA,0,0
2001,"Iraq","IRQ","Canada","CAN",6001,436,0,NA,0,0
2001,"Somalia","SOM","Canada","CAN",5754,747,0,NA,0,0
2001,"Sudan","SDN","Canada","CAN",3692,410,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Canada","CAN",427,134,0,NA,0,0
2001,"Sudan","SDN","Central African Rep.","CAF",36345,380,0,NA,0,0
2001,"Somalia","SOM","Chad","TCD",10,0,0,NA,0,0
2001,"Sudan","SDN","Chad","TCD",12558,347,0,NA,0,0
2001,"Somalia","SOM","China","CHN",15,0,0,NA,0,0
2001,"Afghanistan","AFG","Chile","CHL",5,0,0,NA,0,0
2001,"Iraq","IRQ","Chile","CHL",9,0,0,NA,0,0
2001,"Sudan","SDN","Congo","COG",0,22,0,NA,0,0
2001,"Sudan","SDN","Dem. Rep. of the Congo","COD",75009,15,0,NA,0,0
2001,"Iraq","IRQ","Colombia","COL",0,5,0,NA,0,0
2001,"Afghanistan","AFG","Cuba","CUB",26,0,0,NA,0,0
2001,"Iraq","IRQ","Cuba","CUB",5,0,0,NA,0,0
2001,"Sudan","SDN","Cuba","CUB",16,0,0,NA,0,0
2001,"Afghanistan","AFG","Cyprus","CYP",5,11,0,NA,0,0
2001,"Iraq","IRQ","Cyprus","CYP",7,99,0,NA,0,0
2001,"Somalia","SOM","Cyprus","CYP",0,5,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Cyprus","CYP",5,26,0,NA,0,0
2001,"Afghanistan","AFG","Czechia","CZE",199,133,0,NA,0,0
2001,"Iraq","IRQ","Czechia","CZE",67,111,0,NA,0,0
2001,"Somalia","SOM","Czechia","CZE",7,5,0,NA,0,0
2001,"Sudan","SDN","Czechia","CZE",5,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Czechia","CZE",7,15,0,NA,0,0
2001,"Afghanistan","AFG","Denmark","DNK",4816,819,0,NA,0,0
2001,"Iraq","IRQ","Denmark","DNK",12567,1271,0,NA,0,0
2001,"Somalia","SOM","Denmark","DNK",9478,332,0,NA,0,0
2001,"Sudan","SDN","Denmark","DNK",240,24,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Denmark","DNK",169,68,0,NA,0,0
2001,"Somalia","SOM","Djibouti","DJI",21712,56,0,NA,0,0
2001,"Sudan","SDN","Djibouti","DJI",7,0,0,NA,0,0
2001,"Afghanistan","AFG","Ecuador","ECU",28,0,0,NA,0,0
2001,"Iraq","IRQ","Ecuador","ECU",10,30,0,NA,0,0
2001,"Somalia","SOM","Eritrea","ERI",1743,0,0,NA,0,0
2001,"Sudan","SDN","Eritrea","ERI",529,0,0,NA,0,0
2001,"Afghanistan","AFG","Estonia","EST",6,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Estonia","EST",0,5,0,NA,0,0
2001,"Afghanistan","AFG","Ethiopia","ETH",5,0,0,NA,0,0
2001,"Somalia","SOM","Ethiopia","ETH",67129,0,0,NA,0,0
2001,"Sudan","SDN","Ethiopia","ETH",80934,0,0,NA,0,0
2001,"Afghanistan","AFG","Finland","FIN",661,0,0,NA,0,0
2001,"Iraq","IRQ","Finland","FIN",1922,0,0,NA,0,0
2001,"Somalia","SOM","Finland","FIN",1147,0,0,NA,0,0
2001,"Sudan","SDN","Finland","FIN",133,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Finland","FIN",32,0,0,NA,0,0
2001,"Afghanistan","AFG","France","FRA",1284,0,0,NA,0,0
2001,"Iraq","IRQ","France","FRA",1629,0,0,NA,0,0
2001,"Somalia","SOM","France","FRA",543,0,0,NA,0,0
2001,"Sudan","SDN","France","FRA",283,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","France","FRA",192,0,0,NA,0,0
2001,"Somalia","SOM","Gabon","GAB",0,5,0,NA,0,0
2001,"Sudan","SDN","Gabon","GAB",6,13,0,NA,0,0
2001,"Somalia","SOM","Gambia","GMB",5,0,0,NA,0,0
2001,"Afghanistan","AFG","United Kingdom of Great Britain and Northern Ireland","GBR",15065,0,0,NA,0,0
2001,"Iraq","IRQ","United Kingdom of Great Britain and Northern Ireland","GBR",11955,0,0,NA,0,0
2001,"Somalia","SOM","United Kingdom of Great Britain and Northern Ireland","GBR",31366,0,0,NA,0,0
2001,"Sudan","SDN","United Kingdom of Great Britain and Northern Ireland","GBR",2710,0,0,NA,0,0
2001,"Afghanistan","AFG","Georgia","GEO",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Germany","DEU",0,10057,0,NA,0,0
2001,"Iraq","IRQ","Germany","DEU",0,5454,0,NA,0,0
2001,"Somalia","SOM","Germany","DEU",0,85,0,NA,0,0
2001,"Sudan","SDN","Germany","DEU",0,136,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Germany","DEU",0,1152,0,NA,0,0
2001,"Sudan","SDN","Ghana","GHA",16,6,0,NA,0,0
2001,"Afghanistan","AFG","Greece","GRC",154,1597,0,NA,0,0
2001,"Iraq","IRQ","Greece","GRC",621,2711,0,NA,0,0
2001,"Somalia","SOM","Greece","GRC",5,15,0,NA,0,0
2001,"Sudan","SDN","Greece","GRC",41,15,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Greece","GRC",41,5,0,NA,0,0
2001,"Afghanistan","AFG","China, Hong Kong SAR","HKG",0,5,0,NA,0,0
2001,"Iraq","IRQ","China, Hong Kong SAR","HKG",5,0,0,NA,0,0
2001,"Sudan","SDN","China, Hong Kong SAR","HKG",8,0,0,NA,0,0
2001,"Iraq","IRQ","Croatia","HRV",6,0,0,NA,0,0
2001,"Afghanistan","AFG","Hungary","HUN",581,1105,0,NA,0,0
2001,"Iraq","IRQ","Hungary","HUN",258,293,0,NA,0,0
2001,"Somalia","SOM","Hungary","HUN",40,81,0,NA,0,0
2001,"Sudan","SDN","Hungary","HUN",28,15,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Hungary","HUN",9,0,0,NA,0,0
2001,"Iraq","IRQ","Iceland","ISL",6,0,0,NA,0,0
2001,"Afghanistan","AFG","Cote d'Ivoire","CIV",5,6,0,NA,0,0
2001,"Sudan","SDN","Cote d'Ivoire","CIV",10,5,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Cote d'Ivoire","CIV",5,0,0,NA,0,0
2001,"Afghanistan","AFG","India","IND",11972,128,0,NA,0,0
2001,"Iraq","IRQ","India","IND",24,0,0,NA,0,0
2001,"Somalia","SOM","India","IND",68,0,0,NA,0,0
2001,"Sudan","SDN","India","IND",67,20,0,NA,0,0
2001,"Afghanistan","AFG","Indonesia","IDN",44,447,0,NA,0,0
2001,"Iraq","IRQ","Indonesia","IDN",433,297,0,NA,0,0
2001,"Somalia","SOM","Indonesia","IDN",12,5,0,NA,0,0
2001,"Sudan","SDN","Indonesia","IDN",0,5,0,NA,0,0
2001,"Afghanistan","AFG","Ireland","IRL",41,0,0,NA,0,0
2001,"Iraq","IRQ","Ireland","IRL",134,0,0,NA,0,0
2001,"Somalia","SOM","Ireland","IRL",144,0,0,NA,0,0
2001,"Sudan","SDN","Ireland","IRL",25,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Ireland","IRL",9,0,0,NA,0,0
2001,"Afghanistan","AFG","Iran (Islamic Rep. of)","IRN",1482000,0,0,NA,0,0
2001,"Iraq","IRQ","Iran (Islamic Rep. of)","IRN",386000,0,0,NA,0,0
2001,"Somalia","SOM","Iraq","IRQ",313,0,0,NA,0,0
2001,"Sudan","SDN","Iraq","IRQ",224,5,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Iraq","IRQ",101,11,0,NA,0,0
2001,"Iraq","IRQ","Israel","ISR",6,0,0,NA,0,0
2001,"Sudan","SDN","Israel","ISR",7,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Israel","ISR",0,5,0,NA,0,0
2001,"Afghanistan","AFG","Italy","ITA",149,0,0,NA,0,0
2001,"Iraq","IRQ","Italy","ITA",1138,0,0,NA,0,0
2001,"Somalia","SOM","Italy","ITA",115,0,0,NA,0,0
2001,"Sudan","SDN","Italy","ITA",190,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Italy","ITA",22,0,0,NA,0,0
2001,"Iraq","IRQ","Jordan","JOR",942,4571,0,NA,0,0
2001,"Somalia","SOM","Jordan","JOR",22,23,0,NA,0,0
2001,"Sudan","SDN","Jordan","JOR",6,251,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Jordan","JOR",0,160,0,NA,0,0
2001,"Afghanistan","AFG","Japan","JPN",58,71,0,NA,0,0
2001,"Iraq","IRQ","Japan","JPN",6,0,0,NA,0,0
2001,"Sudan","SDN","Japan","JPN",17,10,0,NA,0,0
2001,"Afghanistan","AFG","Kazakhstan","KAZ",2353,10,0,NA,0,0
2001,"Iraq","IRQ","Kazakhstan","KAZ",6,0,0,NA,0,0
2001,"Iraq","IRQ","Kenya","KEN",0,5,0,NA,0,0
2001,"Somalia","SOM","Kenya","KEN",144349,3398,0,NA,0,0
2001,"Sudan","SDN","Kenya","KEN",69804,883,0,NA,0,0
2001,"Afghanistan","AFG","Kyrgyzstan","KGZ",922,98,0,NA,0,0
2001,"Iraq","IRQ","Rep. of Korea","KOR",0,5,0,NA,0,0
2001,"Somalia","SOM","Rep. of Korea","KOR",0,5,0,NA,0,0
2001,"Afghanistan","AFG","Kuwait","KWT",45,29,0,NA,0,0
2001,"Iraq","IRQ","Kuwait","KWT",304,5,0,NA,0,13000
2001,"Somalia","SOM","Kuwait","KWT",69,32,0,NA,0,2000
2001,"Iraq","IRQ","Liberia","LBR",5,0,0,NA,0,0
2001,"Sudan","SDN","Liberia","LBR",19,0,0,NA,0,0
2001,"Iraq","IRQ","Libya","LBY",55,7,0,NA,0,0
2001,"Somalia","SOM","Libya","LBY",2906,0,0,NA,0,0
2001,"Sudan","SDN","Libya","LBY",10,0,0,NA,0,0
2001,"Afghanistan","AFG","Lebanon","LBN",48,0,0,NA,0,0
2001,"Iraq","IRQ","Lebanon","LBN",1828,2204,0,NA,0,0
2001,"Somalia","SOM","Lebanon","LBN",159,0,0,NA,0,0
2001,"Sudan","SDN","Lebanon","LBN",521,855,0,NA,0,0
2001,"Afghanistan","AFG","Sri Lanka","LKA",0,13,0,NA,0,0
2001,"Iraq","IRQ","Sri Lanka","LKA",13,17,0,NA,0,0
2001,"Afghanistan","AFG","Lithuania","LTU",79,40,0,NA,0,0
2001,"Iraq","IRQ","Lithuania","LTU",8,0,0,NA,0,0
2001,"Somalia","SOM","Lithuania","LTU",22,0,0,NA,0,0
2001,"Afghanistan","AFG","Rep. of Moldova","MDA",7,7,0,NA,0,0
2001,"Iraq","IRQ","Rep. of Moldova","MDA",0,20,0,NA,0,0
2001,"Sudan","SDN","Rep. of Moldova","MDA",0,5,0,NA,0,0
2001,"Afghanistan","AFG","Mexico","MEX",9,0,0,NA,0,0
2001,"Iraq","IRQ","Mexico","MEX",23,0,0,NA,0,0
2001,"Somalia","SOM","Mexico","MEX",48,0,0,NA,0,0
2001,"Sudan","SDN","Mexico","MEX",6,0,0,NA,0,0
2001,"Afghanistan","AFG","Malaysia","MYS",77,45,0,NA,0,0
2001,"Iraq","IRQ","Malaysia","MYS",11,0,0,NA,0,0
2001,"Somalia","SOM","Malaysia","MYS",21,0,0,NA,0,0
2001,"Somalia","SOM","Malawi","MWI",175,0,0,NA,0,0
2001,"Afghanistan","AFG","Morocco","MAR",8,0,0,NA,0,0
2001,"Iraq","IRQ","Morocco","MAR",21,7,0,NA,0,0
2001,"Somalia","SOM","Morocco","MAR",9,0,0,NA,0,0
2001,"Sudan","SDN","Morocco","MAR",15,5,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Morocco","MAR",9,0,0,NA,0,0
2001,"Somalia","SOM","Mozambique","MOZ",9,259,0,NA,0,0
2001,"Sudan","SDN","Mozambique","MOZ",0,30,0,NA,0,0
2001,"Afghanistan","AFG","Malta","MLT",8,0,0,NA,0,0
2001,"Iraq","IRQ","Malta","MLT",25,7,0,NA,0,0
2001,"Somalia","SOM","Malta","MLT",13,0,0,NA,0,0
2001,"Sudan","SDN","Malta","MLT",8,41,0,NA,0,0
2001,"Somalia","SOM","Namibia","NAM",0,8,0,NA,0,0
2001,"Sudan","SDN","Namibia","NAM",0,10,0,NA,0,0
2001,"Iraq","IRQ","Nepal","NPL",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Netherlands","NLD",26024,7894,0,NA,0,0
2001,"Iraq","IRQ","Netherlands","NLD",25978,11432,0,NA,0,0
2001,"Somalia","SOM","Netherlands","NLD",19543,4851,0,NA,0,0
2001,"Sudan","SDN","Netherlands","NLD",3121,3580,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Netherlands","NLD",1518,1764,0,NA,0,0
2001,"Somalia","SOM","Niger","NER",15,20,0,NA,0,0
2001,"Sudan","SDN","Niger","NER",0,6,0,NA,0,0
2001,"Somalia","SOM","Nicaragua","NIC",0,5,0,NA,0,0
2001,"Sudan","SDN","Nigeria","NGA",72,5,0,NA,0,0
2001,"Afghanistan","AFG","Norway","NOR",1799,0,0,NA,0,0
2001,"Iraq","IRQ","Norway","NOR",8151,0,0,NA,0,0
2001,"Somalia","SOM","Norway","NOR",4704,0,0,NA,0,0
2001,"Sudan","SDN","Norway","NOR",344,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Norway","NOR",105,0,0,NA,0,0
2001,"Afghanistan","AFG","New Zealand","NZL",434,0,0,NA,0,0
2001,"Iraq","IRQ","New Zealand","NZL",826,0,0,NA,0,0
2001,"Somalia","SOM","New Zealand","NZL",571,0,0,NA,0,0
2001,"Sudan","SDN","New Zealand","NZL",104,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","New Zealand","NZL",42,0,0,NA,0,0
2001,"Afghanistan","AFG","Oman","OMN",0,16,0,NA,0,0
2001,"Afghanistan","AFG","Pakistan","PAK",2197821,0,0,NA,0,0
2001,"Iraq","IRQ","Pakistan","PAK",213,55,0,NA,0,0
2001,"Somalia","SOM","Pakistan","PAK",418,114,0,NA,0,0
2001,"Iraq","IRQ","Peru","PER",5,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Peru","PER",5,0,0,NA,0,0
2001,"Iraq","IRQ","Philippines","PHL",29,0,0,NA,0,0
2001,"Somalia","SOM","Philippines","PHL",10,0,0,NA,0,0
2001,"Afghanistan","AFG","Poland","POL",64,0,0,NA,0,0
2001,"Iraq","IRQ","Poland","POL",37,0,0,NA,0,0
2001,"Somalia","SOM","Poland","POL",186,0,0,NA,0,0
2001,"Sudan","SDN","Poland","POL",30,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Poland","POL",16,0,0,NA,0,0
2001,"Afghanistan","AFG","Portugal","PRT",5,0,0,NA,0,0
2001,"Iraq","IRQ","Portugal","PRT",5,0,0,NA,0,0
2001,"Sudan","SDN","Portugal","PRT",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Qatar","QAT",40,0,0,NA,0,0
2001,"Iraq","IRQ","Qatar","QAT",6,0,0,NA,0,0
2001,"Somalia","SOM","Qatar","QAT",15,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Qatar","QAT",6,0,0,NA,0,0
2001,"Afghanistan","AFG","Romania","ROU",295,0,0,NA,0,0
2001,"Iraq","IRQ","Romania","ROU",382,0,0,NA,0,0
2001,"Somalia","SOM","Romania","ROU",383,0,0,NA,0,0
2001,"Sudan","SDN","Romania","ROU",10,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Romania","ROU",16,0,0,NA,0,0
2001,"Afghanistan","AFG","South Africa","ZAF",10,5,0,NA,0,0
2001,"Iraq","IRQ","South Africa","ZAF",7,12,0,NA,0,0
2001,"Somalia","SOM","South Africa","ZAF",5336,357,0,NA,0,0
2001,"Sudan","SDN","South Africa","ZAF",120,39,0,NA,0,0
2001,"Afghanistan","AFG","Russian Federation","RUS",491,669,0,NA,0,100000
2001,"Iraq","IRQ","Russian Federation","RUS",0,17,0,NA,0,0
2001,"Somalia","SOM","Russian Federation","RUS",29,0,0,NA,0,0
2001,"Sudan","SDN","Russian Federation","RUS",11,0,0,NA,0,0
2001,"Somalia","SOM","Rwanda","RWA",13,0,0,NA,0,0
2001,"Sudan","SDN","Rwanda","RWA",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Saudi Arabia","SAU",149,43,0,NA,0,0
2001,"Iraq","IRQ","Saudi Arabia","SAU",5091,23,0,NA,0,0
2001,"Somalia","SOM","Saudi Arabia","SAU",20,50,0,NA,0,0
2001,"Sudan","SDN","Saudi Arabia","SAU",0,38,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Saudi Arabia","SAU",6,13,0,NA,0,0
2001,"Afghanistan","AFG","Serbia and Kosovo: S/RES/1244 (1999)","SRB",13,26,0,NA,0,0
2001,"Iraq","IRQ","Serbia and Kosovo: S/RES/1244 (1999)","SRB",5,0,0,NA,0,0
2001,"Somalia","SOM","Senegal","SEN",7,9,0,NA,0,0
2001,"Sudan","SDN","Senegal","SEN",0,6,0,NA,0,0
2001,"Sudan","SDN","Somalia","SOM",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Spain","ESP",145,0,0,NA,0,0
2001,"Iraq","IRQ","Spain","ESP",331,0,0,NA,0,0
2001,"Somalia","SOM","Spain","ESP",193,0,0,NA,0,0
2001,"Sudan","SDN","Spain","ESP",36,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Spain","ESP",20,0,0,NA,0,0
2001,"Somalia","SOM","Sudan","SDN",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Slovakia","SVK",193,1598,0,NA,0,0
2001,"Iraq","IRQ","Slovakia","SVK",41,405,0,NA,0,0
2001,"Somalia","SOM","Slovakia","SVK",13,57,0,NA,0,0
2001,"Sudan","SDN","Slovakia","SVK",0,18,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Slovakia","SVK",0,7,0,NA,0,0
2001,"Afghanistan","AFG","Slovenia","SVN",0,8,0,NA,0,0
2001,"Iraq","IRQ","Slovenia","SVN",0,17,0,NA,0,0
2001,"Somalia","SOM","Eswatini","SWZ",69,35,0,NA,0,0
2001,"Afghanistan","AFG","Sweden","SWE",2732,0,0,NA,0,0
2001,"Iraq","IRQ","Sweden","SWE",25889,0,0,NA,0,0
2001,"Somalia","SOM","Sweden","SWE",5560,0,0,NA,0,0
2001,"Sudan","SDN","Sweden","SWE",138,0,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Sweden","SWE",1268,0,0,NA,0,0
2001,"Afghanistan","AFG","Switzerland","CHE",1446,729,0,NA,0,0
2001,"Iraq","IRQ","Switzerland","CHE",2575,1365,0,NA,0,0
2001,"Somalia","SOM","Switzerland","CHE",4377,192,0,NA,0,0
2001,"Sudan","SDN","Switzerland","CHE",185,42,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Switzerland","CHE",157,185,0,NA,0,0
2001,"Afghanistan","AFG","Syrian Arab Rep.","SYR",407,11,0,NA,0,0
2001,"Iraq","IRQ","Syrian Arab Rep.","SYR",1677,161,0,NA,0,0
2001,"Somalia","SOM","Syrian Arab Rep.","SYR",397,177,0,NA,0,0
2001,"Sudan","SDN","Syrian Arab Rep.","SYR",108,147,0,NA,0,0
2001,"Somalia","SOM","United Rep. of Tanzania","TZA",3424,82,0,NA,0,0
2001,"Sudan","SDN","United Rep. of Tanzania","TZA",0,14,0,NA,0,0
2001,"Afghanistan","AFG","Thailand","THA",19,5,0,NA,0,0
2001,"Iraq","IRQ","Thailand","THA",33,35,0,NA,0,0
2001,"Afghanistan","AFG","Tajikistan","TJK",15336,376,0,NA,0,0
2001,"Iraq","IRQ","Tajikistan","TJK",0,5,0,NA,0,0
2001,"Afghanistan","AFG","Turkmenistan","TKM",1515,89,0,NA,0,0
2001,"Iraq","IRQ","Tunisia","TUN",11,5,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Tunisia","TUN",5,0,0,NA,0,0
2001,"Afghanistan","AFG","Turkey","TUR",106,307,0,NA,0,0
2001,"Iraq","IRQ","Turkey","TUR",585,939,0,NA,0,0
2001,"Somalia","SOM","Turkey","TUR",13,5,0,NA,0,0
2001,"Sudan","SDN","Turkey","TUR",0,6,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Turkey","TUR",6,0,0,NA,0,0
2001,"Afghanistan","AFG","United Arab Emirates","ARE",6,16,0,NA,0,0
2001,"Iraq","IRQ","United Arab Emirates","ARE",23,64,0,NA,0,0
2001,"Somalia","SOM","United Arab Emirates","ARE",321,103,0,NA,0,0
2001,"Sudan","SDN","United Arab Emirates","ARE",8,23,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","United Arab Emirates","ARE",39,52,0,NA,0,0
2001,"Somalia","SOM","Uganda","UGA",819,100,0,NA,0,0
2001,"Sudan","SDN","Uganda","UGA",176766,84,0,NA,0,0
2001,"Afghanistan","AFG","Ukraine","UKR",1587,72,0,NA,0,0
2001,"Iraq","IRQ","Ukraine","UKR",60,5,0,NA,0,0
2001,"Somalia","SOM","Ukraine","UKR",5,0,0,NA,0,0
2001,"Sudan","SDN","Ukraine","UKR",68,7,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Ukraine","UKR",44,8,0,NA,0,0
2001,"Somalia","SOM","Uruguay","URY",5,0,0,NA,0,0
2001,"Afghanistan","AFG","United States of America","USA",7426,330,0,NA,0,0
2001,"Iraq","IRQ","United States of America","USA",19077,713,0,NA,0,0
2001,"Somalia","SOM","United States of America","USA",33750,1804,0,NA,0,0
2001,"Sudan","SDN","United States of America","USA",16430,488,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","United States of America","USA",297,182,0,NA,0,0
2001,"Afghanistan","AFG","Uzbekistan","UZB",9569,1316,0,NA,0,0
2001,"Iraq","IRQ","Uzbekistan","UZB",5,0,0,NA,0,0
2001,"Iraq","IRQ","Yemen","YEM",200,506,0,NA,0,0
2001,"Somalia","SOM","Yemen","YEM",67485,0,0,NA,0,0
2001,"Sudan","SDN","Yemen","YEM",76,458,0,NA,0,0
2001,"Syrian Arab Rep.","SYR","Yemen","YEM",13,0,0,NA,0,0
2001,"Somalia","SOM","Zambia","ZMB",940,24,0,NA,0,0
2001,"Afghanistan","AFG","Zimbabwe","ZWE",82,0,0,NA,0,0
2001,"Somalia","SOM","Zimbabwe","ZWE",52,18,0,NA,0,0
2001,"Sudan","SDN","Zimbabwe","ZWE",97,6,0,NA,0,0
2002,"Afghanistan","AFG","Afghanistan","AFG",0,0,665156,NA,0,0
2002,"Iraq","IRQ","Afghanistan","AFG",0,6,0,NA,0,0
2002,"Iraq","IRQ","Albania","ALB",5,5,0,NA,0,0
2002,"Iraq","IRQ","Algeria","DZA",6,0,0,NA,0,0
2002,"Somalia","SOM","Algeria","DZA",5,0,0,NA,0,0
2002,"Syrian Arab Rep.","SYR","Algeria","DZA",5,0,0,NA,0,0
2002,"Somalia","SOM","Angola","AGO",5,0,0,NA,0,0
2002,"Sudan","SDN","Angola","AGO",5,0,0,NA,0,0
2002,"Afghanistan","AFG","Egypt","EGY",43,0,0,NA,0,0
2002,"Iraq","IRQ","Egypt","EGY",36,106,0,NA,0,0
2002,"Somalia","SOM","Egypt","EGY",1639,3407,0,NA,0,0
2002,"Sudan","SDN","Egypt","EGY",7629,7404,0,NA,0,0
2002,"Syrian Arab Rep.","SYR","Egypt","EGY",0,9,0,NA,0,0
2002,"Iraq","IRQ","Argentina","ARG",19,0,0,NA,0,0
2002,"Somalia","SOM","Argentina","ARG",0,5,0,NA,0,0
2002,"Iraq","IRQ","Armenia","ARM",6,0,0,NA,0,0
2002,"Afghanistan","AFG","Australia","AUS",6943,128,0,NA,0,0
2002,"Iraq","IRQ","Australia","AUS",11899,159,0,NA,0,0
2002,"Somalia","SOM","Australia","AUS",1743,13,0,NA,0,0
2002,"Sudan","SDN","Australia","AUS",6033,0,0,NA,0,0
2002,"Syrian Arab Rep.","SYR","Australia","AUS",72,21,0,NA,0,0
2002,"Afghanistan","AFG","Austria","AUT",1270,0,0,NA,0,0
2002,"Iraq","IRQ","Austria","AUT",1151,0,0,NA,0,0
2002,"Somalia","SOM","Austria","AUT",60,0,0,NA,0,0
2002,"Sudan","SDN","Austria","AUT",42,0,0,NA,0,0
2002,"Syrian Arab Rep.","SYR","Austria","AUT",61,0,0,NA,0,0
2002,"Afghanistan","AFG","Azerbaijan","AZE",257,919,0,NA,0,0
2002,"Iraq","IRQ","Azerbaijan","AZE",43,51,0,NA,0,0
2002,"Somalia","SOM","Burundi","BDI",5,0,0,NA,0,0
2002,"Afghanistan","AFG","Belgium","BEL",248,0,0,NA,0,0
2002,"Iraq","IRQ","Belgium","BEL",229,0,0,NA,0,0
2002,"Somalia","SOM","Belgium","BEL",160,0,0,NA,0,0
2002,"Sudan","SDN","Belgium","BEL",16,0,0,NA,0,0
2002,"Syrian Arab Rep.","SYR","Belgium","BEL",31,0,0,NA,0,0
2002,"Iraq","IRQ","Benin","BEN",7,0,0,NA,0,0
2002,"Sudan","SDN","Benin","BEN",47,67,0,NA,0,0
2002,"Somalia","SOM","Bangladesh","BGD",25,0,0,NA,0,0
